iteration,start_flag,x,y,raw_angle,distance,quality
33,0,2270.775313,1036.144526,24.527,2496,188
33,0,2286.553947,1059.278551,24.8566,2520,188
33,0,2287.971691,1075.160241,25.1697,2528,188
33,0,2281.748895,1088.304176,25.4993,2528,188
33,0,2297.37307,1111.206991,25.8124,2552,188
33,0,2305.414636,1131.232671,26.1365,2568,188
33,0,2309.942399,1149.158871,26.4496,2580,188
33,0,2306.864556,1164.230184,26.7792,2584,188
33,0,2300.468061,1176.81889,27.0923,2584,188
33,0,2297.210818,1191.875186,27.4219,2588,188
33,0,2293.972206,1206.71269,27.746,2592,188
33,0,2294.403457,1222.993367,28.0591,2600,188
33,0,2294.368073,1239.975461,28.3887,2608,188
33,0,2291.066372,1254.415752,28.7018,2612,188
33,0,2283.934013,1267.355288,29.0259,2612,188
33,0,2290.922099,1287.656763,29.339,2628,188
33,0,2297.379299,1308.733875,29.6686,2644,188
33,0,2290.193291,1321.268591,29.9817,2644,188
33,0,2279.101519,1332.402442,30.3113,2640,188
33,0,2271.786445,1344.836923,30.6244,2640,188
33,0,2291.587076,1374.122511,30.9485,2672,188
33,0,2290.882286,1390.776168,31.2616,2680,188
33,0,2289.658298,1408.122466,31.5912,2688,188
33,0,2309.095112,1437.52557,31.9043,2720,188
33,0,2322.770339,1460.91545,32.168,2744,188
33,0,2327.822506,1482.849413,32.4976,2760,188
33,0,2319.684572,1495.547888,32.8107,2760,188
33,0,2311.042941,1508.867298,33.1403,2760,188
33,0,2302.470936,1521.915762,33.4644,2760,188
33,0,2294.119899,1534.475118,33.7775,2760,188
33,0,2291.878686,1552.132755,34.1071,2768,188
33,0,2293.261655,1571.416871,34.4202,2780,188
33,0,2317.049976,1607.382783,34.7498,2820,188
33,0,2324.758718,1631.286885,35.0574,2840,188
33,0,2328.380302,1653.898778,35.387,2856,188
33,0,2342.045954,1682.936941,35.7001,2884,188
33,0,2332.325984,1696.381886,36.0297,2884,188
33,0,2323.021114,1709.101783,36.3428,2884,188
33,0,2313.316274,1722.214799,36.6669,2884,188
33,0,2303.870521,1734.83043,36.98,2884,188
33,0,2306.578613,1757.752856,37.3096,2900,188
33,0,2325.452482,1792.307662,37.6227,2936,188
33,0,2334.028175,1820.415468,37.9523,2960,188
33,0,2324.045486,1833.142815,38.2654,2960,188
33,0,2313.638982,1846.259641,38.5895,2960,188
33,0,2327.877036,1879.641589,38.9191,2992,188
33,0,2345.456002,1915.103168,39.2322,3028,188
33,0,2334.400422,1928.563888,39.5618,3028,188
33,0,2329.966308,1946.420562,39.8749,3036,188
33,0,2328.084632,1967.3144,40.199,3048,188
33,0,2340.120628,1996.399621,40.4681,3076,188
33,0,0,0,40.9955,0,0
33,0,0,0,41.3196,0,0
33,0,0,0,41.6382,0,0
33,0,0,0,41.9623,0,0
33,0,2192.533316,1982.607792,42.1216,2956,188
33,0,2181.666423,1994.559504,42.4347,2956,188
33,0,2170.156475,2007.076698,42.7643,2956,188
33,0,0,0,43.2477,0,0
33,0,2051.796072,1940.388847,43.4015,2824,188
33,0,2040.599893,1952.159849,43.7311,2824,188
33,0,2027.02644,1960.500908,44.0442,2820,188
33,0,2004.278294,1960.939703,44.3738,2804,188
33,0,1976.469573,1954.985429,44.6869,2780,188
33,0,1956.895765,1957.647303,45.011,2768,188
33,0,1940.544024,1962.622962,45.3241,2760,188
33,0,1929.221783,1973.75361,45.6537,2760,188
33,0,1915.626906,1981.390814,45.9668,2756,188
33,0,1909.724536,1998.161204,46.2964,2764,188
33,0,0,0,46.7798,0,0
33,0,0,0,47.0984,0,0
33,0,1879.03753,2032.496485,47.2467,2768,188
33,0,1888.901803,2066.8938,47.5763,2800,188
33,0,1848.074044,2044.54355,47.8894,2756,188
33,0,1836.479349,2054.964622,48.2135,2756,188
33,0,1825.222372,2064.969562,48.5266,2756,188
33,0,1793.118739,2055.896201,48.9056,2728,188
33,0,1768.400144,2050.859559,49.2297,2708,188
33,0,1744.189019,2045.274717,49.5428,2688,188
33,0,1709.192853,2027.748454,49.8724,2652,188
33,0,1690.402852,2027.840772,50.1855,2640,188
33,0,1676.16608,2034.444217,50.5151,2636,188
33,0,1665.216227,2043.416482,50.8228,2636,188
33,0,1653.437353,2052.959064,51.1523,2636,188
33,0,1632.222697,2049.450918,51.4655,2620,188
33,0,1608.040127,2043.087602,51.795,2600,188
33,0,1589.477815,2042.377114,52.1082,2588,188
33,0,1560.827957,2029.141713,52.4323,2560,188
33,0,1537.609049,2021.721646,52.7454,2540,188
33,0,1521.147352,2024.138022,53.075,2532,188
33,0,1505.292405,2025.998711,53.3881,2524,188
33,0,1487.094704,2024.522991,53.7012,2512,188
33,0,1468.375678,2023.33212,54.0308,2500,188
33,0,1452.828067,2024.686298,54.3384,2492,188
33,0,1436.530365,2026.48378,54.668,2484,188
33,0,1413.958063,2017.924328,54.9811,2464,188
33,0,1402.32641,2026.024837,55.3107,2464,188
33,0,1382.324401,2025.211903,55.6842,2452,188
33,0,1357.815224,2012.839243,55.9973,2428,188
33,0,1343.995937,2017.288012,56.3269,2424,188
33,0,1324.153836,2011.238579,56.64,2408,188
33,0,1308.3946,2011.989953,56.9641,2400,188
33,0,1293.055745,2012.379398,57.2772,2392,188
33,0,1279.315083,2016.406932,57.6068,2388,188
33,0,1266.15271,2019.978543,57.9199,2384,188
33,0,1254.511685,2027.228757,58.2495,2384,188
33,0,1239.437023,2027.109239,58.5571,2376,188
33,0,1221.554635,2023.931885,58.8867,2364,188
33,0,1198.18732,2009.961976,59.1998,2340,188
33,0,1176.463117,1999.58359,59.5294,2320,188
33,0,1163.509115,2002.524042,59.8425,2316,188
33,0,1152.163059,2009.07349,60.1666,2316,188
33,0,1133.283365,2001.416702,60.4797,2300,188
33,0,1119.800445,2004.410877,60.8093,2296,188
33,0,1108.830424,2010.500209,61.1224,2296,188
33,0,1095.334948,2013.331903,61.452,2292,188
33,0,1078.639492,2008.715223,61.7651,2280,188
33,0,1063.515002,2007.715079,62.0892,2272,188
33,0,1045.115598,1999.31723,62.4023,2256,188
33,0,1029.931848,1998.185274,62.7319,2248,188
33,0,1024.436677,2014.479957,63.045,2260,188
33,0,1005.660795,2006.036481,63.3746,2244,188
33,0,985.4819776,1998.201509,63.7482,2228,188
33,0,971.0486197,1996.362837,64.0613,2220,188
33,0,956.28197,1994.609935,64.3854,2212,188
33,0,941.9488967,1992.57328,64.6985,2204,188
33,0,928.7821919,1994.332881,65.0281,2200,188
33,0,916.2012407,1995.743292,65.3412,2196,188
33,0,903.0575059,1997.336011,65.6708,2192,188
33,0,892.1293826,2002.241036,65.9839,2192,188
33,0,879.1819896,2003.592531,66.308,2188,188
33,0,863.4583147,1997.352182,66.6211,2176,188
33,0,850.3880205,1998.605568,66.9507,2172,188
33,0,839.4537459,2003.222756,67.2638,2172,188
33,0,824.8667551,2000.622612,67.5934,2164,188
33,0,814.1143113,2005.022166,67.901,2164,188
33,0,801.0833159,2005.957507,68.2306,2160,188
33,0,785.7201043,1999.136793,68.5437,2148,188
33,0,771.3234701,1996.161342,68.8733,2140,188
33,0,756.1397866,1989.129614,69.1864,2128,188
33,0,743.4758719,1989.628012,69.5105,2124,188
33,0,729.8329596,1986.152021,69.8236,2116,188
33,0,718.3953981,1990.317576,70.1532,2116,188
33,0,704.833495,1986.674041,70.4663,2108,188
33,0,692.0776074,1986.918364,70.7959,2104,188
33,0,681.2095625,1990.670624,71.109,2104,188
33,0,667.3909788,1986.908473,71.4331,2096,188
33,0,655.2704493,1986.727117,71.7462,2092,188
33,0,642.5997793,1986.657878,72.0758,2088,188
33,0,631.7338966,1990.139765,72.3889,2088,188
33,0,619.0867522,1989.921504,72.7185,2084,188
33,0,608.394724,1993.216461,73.0261,2084,188
33,0,597.493512,1996.511333,73.3392,2084,188
33,0,581.4995185,1984.560987,73.6688,2068,188
33,0,567.3347146,1976.174922,73.9819,2056,188
33,0,555.9572359,1979.405858,74.3115,2056,188
33,0,539.8692069,1971.415035,74.6851,2044,188
33,0,528.5230104,1974.48713,75.0146,2044,188
33,0,517.2153109,1975.411937,75.3278,2042,188
33,0,506.6026469,1978.160195,75.6354,2042,188
33,0,495.2147527,1981.041733,75.965,2042,188
33,0,482.3888923,1978.028553,76.2946,2036,188
33,0,470.1828545,1974.798239,76.6077,2030,188
33,0,459.3843543,1977.338113,76.9208,2030,188
33,0,448.1920298,1979.905024,77.2449,2030,188
33,0,436.935049,1980.371622,77.558,2028,188
33,0,425.1159257,1980.89688,77.8876,2026,188
33,0,413.8758036,1981.232651,78.2007,2024,188
33,0,402.0740698,1981.620661,78.5303,2022,188
33,0,391.6262872,1985.75045,78.8434,2024,188
33,0,380.0115847,1985.969586,79.1675,2022,188
33,0,368.788247,1986.050158,79.4806,2020,188
33,0,356.2957884,1982.233415,79.8102,2014,188
33,0,344.4291875,1978.239757,80.1233,2008,188
33,0,333.946043,1982.06459,80.4364,2010,188
33,0,322.7289896,1983.921873,80.7605,2010,188
33,0,310.9518405,1979.728505,81.0736,2004,188
33,0,298.9602413,1977.529462,81.4032,2000,188
33,0,287.8612232,1977.1545,81.7163,1998,188
33,0,276.7594931,1980.758487,82.0459,2000,188
33,0,265.1335167,1976.294568,82.359,1994,188
33,0,253.1860597,1971.811558,82.6831,1988,188
33,0,242.1632502,1971.180601,82.9962,1986,188
33,0,230.122541,1966.581708,83.3258,1980,188
33,0,219.5941136,1969.797559,83.6389,1982,188
33,0,209.6695745,1978.923614,83.952,1990,188
33,0,197.674398,1972.117855,84.2761,1982,188
33,0,186.7060219,1971.177532,84.5892,1980,188
33,0,175.8949938,1978.195377,84.9188,1986,188
33,0,164.4173395,1971.154722,85.2319,1978,188
33,0,152.6110727,1966.085924,85.5615,1972,188
33,0,141.8649235,1966.890527,85.8746,1972,188
33,0,131.1345557,1973.648329,86.1987,1978,188
33,0,120.2257157,1972.339164,86.5118,1976,188
33,0,108.8777004,1972.998136,86.8414,1976,188
33,0,98.09443174,1973.56365,87.1545,1976,188
33,0,86.38856569,1966.103002,87.4841,1968,188
33,0,75.90915155,1968.53697,87.7917,1970,188
33,0,65.3457354,1974.919222,88.1049,1976,188
33,0,53.93259076,1973.263104,88.4344,1974,188
33,0,43.01410948,1967.529869,88.7476,1968,188
33,0,31.66625807,1965.74496,89.0771,1966,188
33,0,20.96291109,1969.888463,89.3903,1970,188
33,0,9.819740212,1969.975526,89.7144,1970,188
33,0,-0.9445721549,1967.999773,90.0275,1968,188
33,0,-12.30301503,1973.96166,90.3571,1974,188
33,0,-23.06634577,1971.865093,90.6702,1972,188
33,0,-34.37436513,1969.700079,90.9998,1970,188
33,0,-45.0853141,1975.48559,91.3074,1976,188
33,0,-55.76675974,1971.21132,91.6205,1972,188
33,0,-67.24149137,1974.855585,91.9501,1976,188
33,0,-77.95330058,1972.460211,92.2632,1974,188
33,0,-88.84635853,1961.989379,92.5928,1964,188
33,0,-99.97208282,1969.464288,92.9059,1972,188
33,0,-111.2236081,1970.864102,93.23,1974,188
33,0,-121.9919288,1970.226883,93.5431,1974,188
33,0,-133.458865,1971.487949,93.8727,1976,188
33,0,-144.2302628,1970.729213,94.1858,1976,188
33,0,-155.564641,1969.86691,94.5154,1976,188
33,0,-165.6333733,1963.024601,94.823,1970,188
33,0,-176.9230759,1962.039303,95.1526,1970,188
33,0,-188.2136908,1967.015914,95.4657,1976,188
33,0,-199.5639622,1971.927541,95.7788,1982,188
33,0,-211.3299576,1974.724196,96.1084,1986,188
33,0,-221.6705102,1969.564974,96.4215,1982,188
33,0,-232.5730472,1966.293411,96.7456,1980,188
33,0,-244.2976682,1972.9325,97.0587,1988,188
33,0,-255.6430652,1971.494515,97.3883,1988,188
33,0,-266.1446537,1968.086132,97.7014,1986,188
33,0,-277.7412279,1968.502936,98.031,1988,188
33,0,-288.305344,1966.983485,98.3386,1988,188
33,0,-300.5200637,1971.223907,98.6682,1994,188
33,0,-311.9119726,1973.50321,98.9813,1998,188
33,0,-322.3687037,1969.795527,99.2944,1996,188
33,0,-334.3634903,1971.852189,99.624,2000,188
33,0,-345.8241465,1973.935576,99.9371,2004,188
33,0,-357.3337237,1973.917073,100.261,2006,188
33,0,-368.1116113,1971.935557,100.574,2006,188
33,0,-380.2196323,1973.710473,100.904,2010,188
33,0,-391.3851006,1973.565733,101.217,2012,188
33,0,-403.5461555,1975.197838,101.547,2016,188
33,0,-414.5345767,1974.964578,101.854,2018,188
33,0,-425.9026176,1972.544286,102.184,2018,188
33,0,-437.5375367,1974.093439,102.497,2022,188
33,0,-449.3441947,1973.490764,102.827,2024,188
33,0,-460.1183805,1971.006615,103.14,2024,188
33,0,-470.878835,1968.463645,103.453,2024,188
33,0,-482.4789338,1967.711889,103.777,2026,188
33,0,-494.194839,1968.926474,104.09,2030,188
33,0,-506.0248377,1967.984467,104.42,2032,188
33,0,-518.2939877,1970.993491,104.733,2038,188
33,0,-531.1622729,1973.778772,105.062,2044,188
33,0,-541.2347177,1968.966475,105.37,2042,188
33,0,-553.0729679,1967.751583,105.699,2044,188
33,0,-564.9519659,1968.53582,106.013,2048,188
33,0,-576.2461849,1965.259355,106.342,2048,188
33,0,-586.9735102,1962.082082,106.655,2048,188
33,0,-598.3360283,1967.010421,106.919,2056,188
33,0,-609.0725898,1963.712449,107.232,2056,188
33,0,-622.7864978,1967.799019,107.562,2064,188
33,0,-637.210299,1975.788206,107.875,2076,188
33,0,-649.6221437,1975.953206,108.199,2080,188
33,0,-662.2286305,1975.983107,108.528,2084,188
33,0,-675.631355,1979.89552,108.842,2092,188
33,0,-686.988978,1975.983336,109.171,2092,188
33,0,-699.1074088,1975.97187,109.484,2096,188
33,0,-712.9809834,1979.513606,109.808,2104,188
33,0,-723.7841373,1975.589158,110.121,2104,188
33,0,-736.5482709,1975.135602,110.451,2108,188
33,0,-748.7452348,1974.822669,110.764,2112,188
33,0,-761.5465114,1974.209439,111.094,2116,188
33,0,-772.1136605,1970.100631,111.401,2116,188
33,0,-784.9287539,1969.336653,111.731,2120,188
33,0,-798.6777871,1972.434484,112.044,2128,188
33,0,-813.0700905,1975.199491,112.374,2136,188
33,0,-825.3909704,1974.418838,112.687,2140,188
33,0,-834.9791581,1966.038099,113.011,2136,188
33,0,-847.2905976,1965.120516,113.324,2140,188
33,0,-868.2238633,1982.191546,113.654,2164,188
33,0,-885.5386965,1992.039462,113.967,2180,188
33,0,-896.9625906,1986.921768,114.296,2180,188
33,0,-907.8034689,1981.992145,114.609,2180,188
33,0,-920.6830288,1980.45418,114.933,2184,188
33,0,-936.6409552,1986.232545,115.247,2196,188
33,0,-949.7574948,1984.429566,115.576,2200,188
33,0,-962.3304871,1982.810136,115.889,2204,188
33,0,-973.5275681,1977.336611,116.213,2204,188
33,0,-986.6874764,1975.275126,116.543,2208,188
33,0,-1002.884389,1980.56126,116.856,2220,188
33,0,-1016.102428,1978.310354,117.186,2224,188
33,0,-1026.894485,1972.730016,117.499,2224,188
33,0,-1039.900499,1970.429129,117.823,2228,188
33,0,-1052.535412,1968.246226,118.136,2232,188
33,0,-1071.278587,1980.875107,118.405,2252,188
33,0,-1092.076332,1992.32359,118.729,2272,188
33,0,-1104.88561,1989.825065,119.042,2276,188
33,0,-1118.289702,1986.914226,119.372,2280,188
33,0,-1135.070012,1991.20066,119.685,2292,188
33,0,-1150.521428,1991.557291,120.015,2300,188
33,0,-1163.403644,1988.69504,120.328,2304,188
33,0,-1176.670078,1985.525504,120.652,2308,188
33,0,-1187.499155,1979.067901,120.965,2308,188
33,0,-1209.266899,1989.285693,121.295,2328,188
33,0,-1230.598128,1999.683037,121.608,2348,188
33,0,-1248.408061,2002.767414,121.937,2360,188
33,0,-1265.558565,2006.176842,122.245,2372,188
33,0,-1281.36448,2005.618376,122.574,2380,188
33,0,-1294.508635,2001.924922,122.888,2384,188
33,0,-1308.173796,1997.805126,123.217,2388,188
33,0,-1321.277487,1993.96334,123.53,2392,188
33,0,-1332.531898,1986.459851,123.854,2392,188
33,0,-1347.856609,1985.770017,124.167,2400,188
33,0,-1361.536856,1981.27065,124.497,2404,188
33,0,-1376.906786,1980.371607,124.81,2412,188
33,0,-1397.499228,1985.492359,125.14,2428,188
33,0,-1415.666814,1987.331747,125.464,2440,188
33,0,-1436.104054,1997.299463,125.717,2460,188
33,0,-1459.317766,2005.191177,126.046,2480,188
33,0,-1475.377441,2003.348548,126.37,2488,188
33,0,-1491.078524,2001.674508,126.683,2496,188
33,0,-1504.990531,1996.247355,127.013,2500,188
33,0,-1530.425664,2007.080787,127.326,2524,188
33,0,-1549.291202,2007.733242,127.656,2536,188
33,0,-1562.696977,2002.393108,127.969,2540,188
33,0,-1571.516465,1990.384887,128.293,2536,188
33,0,-1582.366196,1981.770224,128.606,2536,188
33,0,-1598.78168,1978.846416,128.936,2544,188
33,0,-1627.283342,1991.766282,129.249,2572,188
33,0,-1669.099357,2019.531465,129.573,2620,188
33,0,-1692.932099,2025.729723,129.886,2640,188
33,0,-1704.536135,2015.975338,130.215,2640,188
33,0,-1715.558701,2006.603684,130.529,2640,188
33,0,-1727.05254,1996.719691,130.858,2640,188
33,0,-1740.567791,1990.266255,131.171,2644,188
33,0,-1770.346124,2001.364185,131.495,2672,188
33,0,-1818.584513,2033.404625,131.808,2728,188
33,0,-1846.910446,2045.594731,132.078,2756,188
33,0,-1858.44842,2035.118048,132.402,2756,188
33,0,-1869.538241,2024.93525,132.715,2756,188
33,0,-1883.865043,2017.090107,133.044,2760,188
33,0,-1916.860776,2030.002159,133.358,2792,188
33,0,-1947.825767,2039.209352,133.687,2820,188
33,0,-1961.537956,2031.58678,133.995,2824,188
33,0,-1970.376336,2017.428337,134.324,2820,188
33,0,-1984.178301,2009.480647,134.637,2824,188
33,0,-2018.333485,2020.659779,134.967,2856,188
33,0,-2049.839463,2028.697655,135.297,2884,188
33,0,-2086.402849,2042.871301,135.604,2920,188
33,0,-2121.127524,2053.076235,135.934,2952,188
33,0,-2132.311528,2041.458191,136.247,2952,188
33,0,-2144.034051,2029.143166,136.577,2952,188
33,0,-2158.007143,2020.133949,136.89,2956,188
33,0,-2209.836475,2023.027126,137.527,2996,188
33,0,0,0,137.659,0,0
33,0,-2274.801647,2058.616396,137.856,3068,188
33,0,-2322.351839,2059.489727,138.433,3104,188
33,0,0,0,138.625,0,0
33,0,0,0,139.268,0,0
33,0,-2387.363237,2045.784146,139.406,3144,188
33,0,0,0,139.587,0,0
33,0,-2429.413917,2058.106902,139.73,3184,188
33,0,-2455.40285,2033.307858,140.372,3188,188
33,0,0,0,140.554,0,0
33,0,0,0,141.191,0,0
33,0,0,0,141.515,0,0
33,0,-2631.966057,2082.184112,141.652,3356,188
33,0,0,0,141.833,0,0
33,0,-2655.167071,2052.516462,142.295,3356,188
33,0,0,0,142.476,0,0
33,0,-2716.12206,2051.803342,142.932,3404,188
33,0,0,0,143.119,0,0
33,0,-2769.566197,2067.229808,143.262,3456,188
33,0,-2780.817844,2052.069228,143.575,3456,188
33,0,-2800.426539,2018.394214,144.218,3452,188
33,0,0,0,144.404,0,0
33,0,0,0,145.047,0,0
33,0,-2834.056803,1970.89473,145.184,3452,188
33,0,0,0,145.366,0,0
33,0,0,0,146.008,0,0
33,0,0,0,146.332,0,0
33,0,0,0,146.651,0,0
33,0,0,0,146.975,0,0
33,0,0,0,147.294,0,0
33,0,0,0,147.618,0,0
33,0,0,0,147.936,0,0
33,0,-3193.096975,1992.944482,148.03,3764,188
33,0,0,0,148.26,0,0
33,0,0,0,148.903,0,0
33,0,0,0,149.222,0,0
33,0,0,0,149.54,0,0
33,0,0,0,149.865,0,0
33,0,0,0,150.183,0,0
33,0,0,0,150.507,0,0
33,0,0,0,150.826,0,0
33,0,-3104.211614,1726.433971,150.919,3552,188
33,0,0,0,151.15,0,0
33,0,-3119.873248,1689.584244,151.562,3548,188
33,0,0,0,151.793,0,0
33,0,-3132.584331,1674.401209,151.875,3552,188
33,0,0,0,152.754,0,0
33,0,-3119.361384,1596.12047,152.902,3504,188
33,0,0,0,153.078,0,0
33,0,-3124.463396,1577.253464,153.215,3500,188
33,0,-3174.646662,1584.273516,153.479,3548,188
33,0,-3149.148587,1545.615469,153.858,3508,188
33,0,0,0,154.682,0,0
33,0,-3087.903495,1451.411729,154.825,3412,188
33,0,0,0,155.001,0,0
33,0,-3092.55698,1431.976022,155.154,3408,188
33,0,-3144.79278,1413.85373,155.792,3448,188
33,0,0,0,155.967,0,0
33,0,-3112.240801,1378.830372,156.105,3404,188
33,0,-3079.776471,1343.34541,156.434,3360,188
33,0,-3083.393933,1324.92183,156.747,3356,188
33,0,-3094.657867,1308.698853,157.077,3360,188
33,0,-3101.76092,1291.773663,157.39,3360,188
33,0,-3109.016096,1274.213058,157.714,3360,188
33,0,-3071.784808,1238.338441,158.044,3312,188
33,0,-3037.605836,1205.311075,158.357,3268,188
33,0,-3092.941165,1206.695882,158.687,3320,188
33,0,0,0,159.5,0,0
33,0,-3191.273461,1184.478662,159.637,3404,188
33,0,0,0,159.818,0,0
33,0,0,0,160.461,0,0
33,0,-3086.395218,1086.346427,160.609,3272,188
33,0,0,0,160.785,0,0
33,0,0,0,161.428,0,0
33,0,-3146.034141,1048.010106,161.576,3316,188
33,0,0,0,161.746,0,0
33,0,-3068.072189,1003.452561,161.889,3228,188
33,0,-3111.889969,997.9803697,162.219,3268,188
33,0,-3079.03848,969.2811973,162.526,3228,188
33,0,-3084.570038,951.5312299,162.856,3228,188
33,0,-3133.406694,928.2168349,163.499,3268,188
33,0,0,0,163.674,0,0
33,0,-3139.684859,892.2303439,164.136,3264,188
33,0,0,0,164.317,0,0
33,0,-3106.217694,863.4741659,164.465,3224,188
33,0,-3072.291748,835.9900817,164.778,3184,188
33,0,-3119.577847,829.5890892,165.108,3228,188
33,0,-3124.21916,811.935122,165.432,3228,188
33,0,-3089.839647,785.0063405,165.745,3188,188
33,0,-3133.134148,776.8232827,166.075,3228,188
33,0,-3137.331068,759.6958388,166.388,3228,188
33,0,-3063.794453,723.234089,166.718,3148,188
33,0,-3188.73509,715.39676,167.355,3268,188
33,0,0,0,167.525,0,0
33,0,0,0,168.168,0,0
33,0,-3161.239353,653.107763,168.327,3228,188
33,0,0,0,168.492,0,0
33,0,-3082.405665,619.2829041,168.64,3144,188
33,0,-3050.524069,594.9511757,168.964,3108,188
33,0,-3053.728682,578.2777324,169.277,3108,188
33,0,-3053.07428,559.9584276,169.607,3104,188
33,0,-3094.646025,531.7574421,170.25,3140,188
33,0,0,0,170.42,0,0
33,0,0,0,171.057,0,0
33,0,-3103.037118,480.3755259,171.2,3140,188
33,0,0,0,171.381,0,0
33,0,0,0,172.024,0,0
33,0,-3075.038158,423.0323017,172.167,3104,188
33,0,0,0,172.343,0,0
33,0,-3081.268834,406.7509959,172.48,3108,188
33,0,-3079.585104,388.5506217,172.809,3104,188
33,0,-3081.668235,371.6677168,173.123,3104,188
33,0,-3079.777677,353.5101949,173.452,3100,188
33,0,-3085.639236,337.1149726,173.765,3104,188
33,0,-3091.474963,320.0727308,174.089,3108,188
33,0,-3089.196421,302.7894877,174.402,3104,188
33,0,-3086.90601,284.624812,174.732,3100,188
33,0,-3088.494122,266.8408871,175.062,3100,188
33,0,0,0,175.875,0,0
33,0,-3096.484093,215.8755731,176.012,3104,188
33,0,0,0,176.199,0,0
33,0,0,0,176.841,0,0
33,0,0,0,177.16,0,0
33,0,0,0,177.484,0,0
33,0,0,0,177.803,0,0
33,0,0,0,178.127,0,0
33,0,0,0,178.445,0,0
33,0,0,0,178.77,0,0
33,0,0,0,179.088,0,0
33,0,0,0,179.407,0,0
33,0,0,0,179.731,0,0
33,0,0,0,180.049,0,0
33,0,0,0,180.374,0,0
33,0,0,0,180.692,0,0
33,0,0,0,181.016,0,0
33,0,0,0,181.335,0,0
33,0,0,0,181.659,0,0
33,0,0,0,181.978,0,0
33,0,0,0,182.302,0,0
33,0,0,0,182.62,0,0
33,0,0,0,182.944,0,0
33,0,-3223.349211,-173.2162302,183.076,3228,188
33,0,0,0,183.263,0,0
33,0,-3238.326878,-191.7681653,183.389,3244,188
33,0,-3281.098326,-212.9266926,183.713,3288,188
33,0,-3255.945405,-229.162655,184.026,3264,188
33,0,-3242.606189,-247.0002098,184.356,3252,188
33,0,-3225.261573,-263.4080181,184.669,3236,188
33,0,0,0,185.51,0,0
33,0,0,0,185.834,0,0
33,0,0,0,186.152,0,0
33,0,0,0,186.476,0,0
33,0,0,0,186.795,0,0
33,0,0,0,187.119,0,0
33,0,0,0,187.438,0,0
33,0,0,0,187.756,0,0
33,0,0,0,188.08,0,0
33,0,0,0,188.399,0,0
33,0,0,0,188.723,0,0
33,0,0,0,189.042,0,0
33,0,0,0,189.366,0,0
33,0,0,0,189.684,0,0
33,0,0,0,190.009,0,0
33,0,0,0,190.327,0,0
33,0,0,0,190.651,0,0
33,0,0,0,190.97,0,0
33,0,0,0,191.294,0,0
33,0,0,0,191.613,0,0
33,0,0,0,191.931,0,0
33,0,-3063.023089,-653.6922477,192.047,3132,188
33,0,0,0,192.255,0,0
33,0,-3035.834852,-665.8609081,192.371,3108,188
33,0,0,0,193.217,0,0
33,0,-3024.315171,-716.3670476,193.326,3108,188
33,0,0,0,193.541,0,0
33,0,-3016.15095,-749.9982962,193.964,3108,188
33,0,0,0,194.183,0,0
33,0,-3007.918476,-766.3174546,194.293,3104,188
33,0,-3157.588422,-842.2941055,194.936,3268,188
33,0,0,0,195.145,0,0
33,0,-3152.939976,-859.5309798,195.249,3268,188
33,0,-3104.71694,-883.5817589,195.886,3228,188
33,0,0,0,196.106,0,0
33,0,-3080.372091,-895.8637053,196.216,3208,188
33,0,-3117.613893,-925.1959856,196.529,3252,188
33,0,-3135.201979,-950.0971262,196.859,3276,188
33,0,-3084.104664,-953.0385215,197.172,3228,188
33,0,-3078.666076,-970.4633917,197.496,3228,188
33,0,-3111.401893,-999.5010068,197.809,3268,188
33,0,-3105.611362,-1017.350515,198.138,3268,188
33,0,-3099.700365,-1035.220579,198.468,3268,188
33,0,-3093.998854,-1052.138341,198.781,3268,188
33,0,-3087.999715,-1069.617577,199.105,3268,188
33,0,0,0,199.962,0,0
33,0,-3069.723761,-1120.990647,200.061,3268,188
33,0,0,0,200.281,0,0
33,0,-3063.216439,-1138.652296,200.391,3268,188
33,0,-3054.10176,-1174.072587,201.028,3272,188
33,0,0,0,201.248,0,0
33,0,-3081.281717,-1225.381158,201.687,3316,188
33,0,0,0,201.89,0,0
33,0,-3115.44758,-1258.406285,201.995,3360,188
33,0,-3148.872552,-1292.987877,202.324,3404,188
33,0,-3134.164054,-1328.243833,202.967,3404,188
33,0,0,0,203.176,0,0
33,0,0,0,203.818,0,0
33,0,-3030.868363,-1345.248292,203.934,3316,188
33,0,0,0,204.137,0,0
33,0,-3147.476806,-1417.63668,204.247,3452,188
33,0,-3134.591719,-1455.428033,204.906,3456,188
33,0,0,0,205.098,0,0
33,0,-3123.103754,-1470.553277,205.214,3452,188
33,0,-3157.916773,-1509.159254,205.543,3500,188
33,0,-3197.608425,-1546.610604,205.812,3552,188
33,0,-3185.220465,-1562.905816,206.136,3548,188
33,0,-3128.254798,-1560.781189,206.516,3496,188
33,0,-3077.011587,-1555.861077,206.823,3448,188
33,0,-3117.827782,-1599.114106,207.153,3504,188
33,0,-3189.612589,-1677.852058,207.746,3604,188
33,0,0,0,207.993,0,0
33,0,0,0,208.63,0,0
33,0,-3157.665841,-1728.914815,208.702,3600,188
33,0,0,0,208.954,0,0
33,0,0,0,209.597,0,0
33,0,-3128.038042,-1781.959036,209.669,3600,188
33,0,0,0,209.916,0,0
33,0,-3148.767146,-1842.055769,210.328,3648,188
33,0,0,0,210.558,0,0
33,0,-3190.477817,-1889.474874,210.635,3708,188
33,0,0,0,211.525,0,0
